product_name,brands,nutriscore_grade,nova_group,energy-kcal_100g,sugars_100g,sodium_100g,saturated-fat_100g,fat_100g,carbohydrates_100g,proteins_100g,fiber_100g,additives_n,url,pnns_groups_1,pnns_groups_2,ID_Match
Satoru Alga Marina Nori Para Sushi,Satoru,a,,9.0,0.0,0.013,0.0,0.0,1.3,1.5,0.1,0.0,http://world-en.openfoodfacts.org/product/7503012633189/satoru-alga-marina-nori-para-sushi,Fish Meat Eggs,Fish and seafood,SATORU ALGA MARINA NORI PARA SUSHI | SATORU
Satoru,Satoru,e,,350.0,0.0,10.4,0.0,0.0,81.2,6.25,0.0,,http://world-en.openfoodfacts.org/product/7503012633196/satoru,Cereals and potatoes,Cereals,SATORU | SATORU
Satoru papel de arroz Rice paper,Satoru,c,3.0,347.04,0.7,0.0,0.0,0.0,86.76,0.0,1.4,0.0,http://world-en.openfoodfacts.org/product/7503012633226/satoru-papel-de-arroz-rice-paper,Cereals and potatoes,Cereals,SATORU PAPEL DE ARROZ RICE PAPER | SATORU
AJONJOLI MORADO,MORIMOTO GOURMET,b,,578.0,0.0,0.111,0.0,0.489,0.233,0.178,0.122,0.0,http://world-en.openfoodfacts.org/product/7503012633752/ajonjoli-morado-morimoto-gourmet,Cereals and potatoes,Cereals,AJONJOLI MORADO | MORIMOTO GOURMET
AJONJOLI VERDE,MORIMOTO,a,,600.0,0.0,0.0113,0.0,48.9,23.3,17.8,12.2,0.0,http://world-en.openfoodfacts.org/product/7503012633769/ajonjoli-verde-morimoto,Cereals and potatoes,Cereals,AJONJOLI VERDE | MORIMOTO
AJONJOLI NARANJA,MORIMOTO GOURMET,a,1.0,600.0,0.0,0.0113,0.0,48.9,23.3,17.8,12.2,0.0,http://world-en.openfoodfacts.org/product/7503012633776/ajonjoli-naranja-morimoto-gourmet,Cereals and potatoes,Cereals,AJONJOLI NARANJA | MORIMOTO GOURMET
Tostadas,Rico maiz,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/7503012804169/tostadas-rico-maiz,unknown,unknown,TOSTADAS | RICO MAIZ
CALCTOSE,Mead Johnson Nutrition,unknown,4.0,,82.0,0.034544,0.69,1.4,91.0,1.8,2.5,1.0,http://world-en.openfoodfacts.org/product/7503013040153/calctose-mead-johnson-nutrition,Sugary snacks,Chocolate products,CALCTOSE | MEAD JOHNSON NUTRITION
Chocolate en polvo Cal C Tose fortificado,Mead Johnson Nutrition,unknown,4.0,385.0,84.6,0.0,0.0,0.0,92.3,0.0,7.69,3.0,http://world-en.openfoodfacts.org/product/7503013040160/chocolate-en-polvo-cal-c-tose-fortificado-mead-johnson-nutrition,unknown,unknown,CHOCOLATE EN POLVO CAL C TOSE FORTIFICADO | MEAD JOHNSON NUTRITION
saborizante cal-c-tose chocala lat,Cal-c-tose,unknown,4.0,376.0,82.0,0.136,0.7,1.4,91.0,1.8,2.5,2.0,http://world-en.openfoodfacts.org/product/7503013040207/saborizante-cal-c-tose-chocala-lat,Sugary snacks,Chocolate products,SABORIZANTE CAL-C-TOSE CHOCALA LAT | CAL-C-TOSE
Barre de sésame et miel,Nutrinuts,d,4.0,530.0,31.5,0.045,5.0,33.0,44.0,14.0,5.0,2.0,http://world-en.openfoodfacts.org/product/7503013179044/barre-de-sesame-et-miel-nutrinuts,Sugary snacks,Biscuits and cakes,BARRE DE SÉSAME ET MIEL | NUTRINUTS
Nutrinuts,Nutrinuts,d,4.0,532.0,31.2,0.018,4.75,33.2,44.0,14.2,5.0,3.0,http://world-en.openfoodfacts.org/product/7503013179075/nutrinuts,Sugary snacks,Sweets,NUTRINUTS | NUTRINUTS
Nutrinuts mango,Nutrinuts,d,,464.0,39.1,0.206,2.84,26.3,44.8,12.1,12.1,,http://world-en.openfoodfacts.org/product/7503013179181/nutrinuts-mango,unknown,unknown,NUTRINUTS MANGO | NUTRINUTS
Cacao nibs,Nutrinuts,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/7503013179280/cacao-nibs-nutrinuts,unknown,unknown,CACAO NIBS | NUTRINUTS
linda salsa roja,florece en fortín,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/7503013183010/linda-salsa-roja-florece-en-fortin,unknown,unknown,LINDA SALSA ROJA | FLORECE EN FORTÍN
Trozo de soya,GN+Vida,a,1.0,333.0,0.0,0.0,0.267,1.67,33.3,46.7,10.0,0.0,http://world-en.openfoodfacts.org/product/7503013217708/trozo-de-soya-gn-vida,Cereals and potatoes,Legumes,TROZO DE SOYA | GN+VIDA
Garbanzo Enchilado,Esnafer,unknown,,490.0,2.0,,8.0,21.0,54.0,20.0,2.0,,http://world-en.openfoodfacts.org/product/7503013377013/garbanzo-enchilado-esnafer,unknown,unknown,GARBANZO ENCHILADO | ESNAFER
Susalia tortillas de nopal,Susalia,a,,222.0,0.0,0.013,0.5,2.7,45.0,4.5,13.0,0.0,http://world-en.openfoodfacts.org/product/7503013543005/susalia-tortillas-de-nopal,Cereals and potatoes,Bread,SUSALIA TORTILLAS DE NOPAL | SUSALIA
Tostadas de maíz horneadas,Susalia,a,3.0,274.0,5.0,0.152,0.6,3.2,55.0,6.2,17.0,0.0,http://world-en.openfoodfacts.org/product/7503013543050/tostadas-de-maiz-horneadas-susalia,Cereals and potatoes,Bread,TOSTADAS DE MAÍZ HORNEADAS | SUSALIA
Galletas de maíz y nopal crackers,Susalia,a,3.0,274.0,5.0,0.175,0.6,3.2,55.0,6.2,17.0,0.0,http://world-en.openfoodfacts.org/product/7503013543111/galletas-de-maiz-y-nopal-crackers-susalia,Sugary snacks,Biscuits and cakes,GALLETAS DE MAÍZ Y NOPAL CRACKERS | SUSALIA
Churri Nopal Chile Limon,Susalia,unknown,,450.0,7.0,0.29,5.0,23.0,53.0,7.0,10.0,,http://world-en.openfoodfacts.org/product/7503013543418/churri-nopal-chile-limon-susalia,unknown,unknown,CHURRI NOPAL CHILE LIMON | SUSALIA
Susanna maize con nopal tostadas,Susalia,unknown,,270.0,5.0,,0.6,3.2,55.0,6.2,17.0,,http://world-en.openfoodfacts.org/product/7503013543449/susanna-maize-con-nopal-tostadas-susalia,unknown,unknown,SUSANNA MAIZE CON NOPAL TOSTADAS | SUSALIA
Tostadas Horneadas,Susalia,b,4.0,167.0,20.0,0.117,0.0,6.67,23.3,6.67,20.0,0.0,http://world-en.openfoodfacts.org/product/7503013543517/tostadas-horneadas-susalia,Cereals and potatoes,Bread,TOSTADAS HORNEADAS | SUSALIA
Susalitas Nachos,Susalia,b,4.0,260.0,4.0,0.48768,0.0,6.0,44.0,8.0,14.0,3.0,http://world-en.openfoodfacts.org/product/7503013543524/susalitas-nachos-susalia,Cereals and potatoes,Bread,SUSALITAS NACHOS | SUSALIA
Susalitas nachos,Susalias,unknown,,273.0,4.0,1.2,3.33,9.0,44.0,4.0,9.0,,http://world-en.openfoodfacts.org/product/7503013543531/susalitas-nachos-susalias,unknown,unknown,SUSALITAS NACHOS | SUSALIAS
Susalitas Flamas,Susalia,d,4.0,271.0,5.0,0.8,7.0,11.0,40.0,3.0,6.0,6.0,http://world-en.openfoodfacts.org/product/7503013543555/susalitas-flamas-susalia,Salty snacks,Appetizers,SUSALITAS FLAMAS | SUSALIA
susalia tostada,Susalia,unknown,,346.15384615385,7.6923076923077,,0.0,3.8461538461538,61.538461538462,11.538461538462,15.384615384615,,http://world-en.openfoodfacts.org/product/7503013543746/susalia-tostada,unknown,unknown,SUSALIA TOSTADA | SUSALIA
Tortillas De Coliflor,Susalia,unknown,,207.3,8.6,,,3.94,35.04,7.91,8.0,,http://world-en.openfoodfacts.org/product/7503013543753/tortillas-de-coliflor-susalia,unknown,unknown,TORTILLAS DE COLIFLOR | SUSALIA
Tortillas,Susalia,unknown,,17.0,0.140000000596046,,0.0399999991059303,0.259999990463257,3.40000009536743,0.419999986886978,1.0,,http://world-en.openfoodfacts.org/product/7503013543760/tortillas-susalia,unknown,unknown,TORTILLAS | SUSALIA
Totopos Horneados Coliflor,Susalia,unknown,,328.0,7.09999990463257,,0.829999983310699,4.26000022888184,61.6399993896484,10.7399997711182,15.0,,http://world-en.openfoodfacts.org/product/7503013543784/totopos-horneados-coliflor-susalia,unknown,unknown,TOTOPOS HORNEADOS COLIFLOR | SUSALIA
Chorizo,Lertuche,unknown,,240.0,3.0,0.5,8.0,19.0,5.0,13.0,2.0,,http://world-en.openfoodfacts.org/product/7503013647000/chorizo-lertuche,unknown,unknown,CHORIZO | LERTUCHE
Gomitas Frutas,Gou,unknown,,350.0,50.0,0.032,,0.0,83.0,4.5,,,http://world-en.openfoodfacts.org/product/7503013799518/gomitas-frutas-gou,unknown,unknown,GOMITAS FRUTAS | GOU
Churros de Maíz,Churramirez,c,3.0,530.0,1.2,0.0,2.35,32.1,58.4,2.7,1.2,0.0,http://world-en.openfoodfacts.org/product/7503013926044/churros-de-maiz-churramirez,unknown,unknown,CHURROS DE MAÍZ | CHURRAMIREZ
"Chía, 100% mexicana",Las balsas- Natural Foods,unknown,,362.3,0.6,0.016,6.3,26.2,11.0,20.7,,,http://world-en.openfoodfacts.org/product/7503013967023/chia-100-mexicana-las-balsas-natural-foods,unknown,unknown,"CHÍA, 100% MEXICANA | LAS BALSAS- NATURAL FOODS"
7503014264832,La Oliva,unknown,,490.0,20.0,,5.0,23.3333333333333,66.6666666666667,6.66666666666667,3.33333333333333,,http://world-en.openfoodfacts.org/product/7503014208019/7503014264832-la-oliva,unknown,unknown,7503014264832 | LA OLIVA
alimento ancentral,Oná,a,4.0,,10.0,0.244,0.0,8.0,42.0,20.0,10.0,0.0,http://world-en.openfoodfacts.org/product/7503014246028/alimento-ancentral-ona,unknown,unknown,ALIMENTO ANCENTRAL | ONÁ
alimento ancestral 100% natural,Oná,a,4.0,,10.0,0.244,0.0,8.0,42.0,20.0,10.0,0.0,http://world-en.openfoodfacts.org/product/7503014246035/alimento-ancestral-100-natural-ona,Sugary snacks,Biscuits and cakes,ALIMENTO ANCESTRAL 100% NATURAL | ONÁ
alimento ancestral,Oná,a,4.0,,10.0,0.096,0.0,8.0,42.0,20.0,10.0,0.0,http://world-en.openfoodfacts.org/product/7503014246066/alimento-ancestral-ona,Sugary snacks,Biscuits and cakes,ALIMENTO ANCESTRAL | ONÁ
Jarabe de Agave Orgánico,Agávica,e,1.0,333.0,73.3,0.0,0.0,0.0,80.0,0.0,0.0,0.0,http://world-en.openfoodfacts.org/product/7503014343239/jarabe-de-agave-organico-agavica,unknown,unknown,JARABE DE AGAVE ORGÁNICO | AGÁVICA
Salsa escabeche de zanahoria,iik,b,3.0,13.0,0.4,0.1324,0.0,0.1,2.8,0.4,0.8,1.0,http://world-en.openfoodfacts.org/product/7503014564023/salsa-escabeche-de-zanahoria-iik,Fat and sauces,Dressings and sauces,SALSA ESCABECHE DE ZANAHORIA | IIK
Mango Enchilado,Premier,unknown,,340.0,40.0,1.37,0.0,0.0,83.0,2.0,1.0,0.0,http://world-en.openfoodfacts.org/product/7503014785145/mango-enchilado-premier,unknown,unknown,MANGO ENCHILADO | PREMIER
Nueces mixtas,Premier,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/7503014785237/nueces-mixtas-premier,unknown,unknown,NUECES MIXTAS | PREMIER
Gorditas De Nata,Magakris,unknown,,382.0,24.0,0.094,0.03,10.0,68.0,5.0,3.0,,http://world-en.openfoodfacts.org/product/7503014934000/gorditas-de-nata-magakris,unknown,unknown,GORDITAS DE NATA | MAGAKRIS
Whey Protein,Evolution,unknown,,320.0,,0.183,,0.0,0.0,80.0,,,http://world-en.openfoodfacts.org/product/7503014971012/whey-protein-evolution,unknown,unknown,WHEY PROTEIN | EVOLUTION
Batido,Evolution soccer,unknown,,360.799987792969,26.2999992370605,,0.200000002980232,1.20000004768372,50.5,36.7999992370605,,,http://world-en.openfoodfacts.org/product/7503014971357/batido-evolution-soccer,unknown,unknown,BATIDO | EVOLUTION SOCCER
Proteina WP100,Evolution,unknown,,293.0,0.0,0.173,0.0,0.0,0.0,73.2,0.0,,http://world-en.openfoodfacts.org/product/7503014971388/proteina-wp100-evolution,unknown,unknown,PROTEINA WP100 | EVOLUTION
WP100 Plátano,Evolution,unknown,,335.5,,,,1.5,0.0,80.0,,,http://world-en.openfoodfacts.org/product/7503014971869/wp100-platano-evolution,unknown,unknown,WP100 PLÁTANO | EVOLUTION
Proteína Bebible sabor natural WP100,"Evolution WP 100, Evolution",a,1.0,320.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,http://world-en.openfoodfacts.org/product/7503014971944/proteina-bebible-sabor-natural-wp100-evolution-wp-100,unknown,unknown,"PROTEÍNA BEBIBLE SABOR NATURAL WP100 | EVOLUTION WP 100, EVOLUTION"
WP100 - Evolution,Evolution,unknown,,305.0,0.0,0.192,0.541,1.5,0.0,72.1,0.0,,http://world-en.openfoodfacts.org/product/7503014971951/wp100-evolution,unknown,unknown,WP100 - EVOLUTION | EVOLUTION
delite,all real,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/7503015181021/delite-all-real,unknown,unknown,DELITE | ALL REAL
media crema,Delité,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/7503015181076/media-crema-delite,Sugary snacks,Sweets,MEDIA CREMA | DELITÉ
La flor de méxico,Miym,e,4.0,114.0,18.0,0.19304,1.67,3.8,18.0,2.01,0.0,6.0,http://world-en.openfoodfacts.org/product/7503015181274/la-flor-de-mexico-miym,Beverages,Sweetened beverages,LA FLOR DE MÉXICO | MIYM
Pulque Cocopiña,Pulque Hacienda,unknown,,37.2,3.38,0.00149,,0.0197,9.01,0.254,,,http://world-en.openfoodfacts.org/product/7503015185012/pulque-cocopina-pulque-hacienda,unknown,unknown,PULQUE COCOPIÑA | PULQUE HACIENDA
Trusnack,Lega,d,,300.0,20.0,0.157,10.0,20.0,23.3,6.67,10.0,0.0,http://world-en.openfoodfacts.org/product/7503015190115/trusnack-lega,unknown,unknown,TRUSNACK | LEGA
TRUSNACK Pure Cocoa,"Tega, Trusnack",d,4.0,300.0,20.0,0.179,13.3,20.0,23.3,6.67,10.0,1.0,http://world-en.openfoodfacts.org/product/7503015190221/trusnack-pure-cocoa-tega,Sugary snacks,Biscuits and cakes,"TRUSNACK PURE COCOA | TEGA, TRUSNACK"
Trusnack cinnamon vanilla,Trusnack,d,3.0,305.0,22.0,0.158,9.0,21.0,22.0,8.0,11.0,0.0,http://world-en.openfoodfacts.org/product/7503015190238/trusnack-cinnamon-vanilla,Sugary snacks,Biscuits and cakes,TRUSNACK CINNAMON VANILLA | TRUSNACK
Trusnack hey lime ginger,tega,d,3.0,300.0,20.0,0.000159,10.0,20.0,23.3,6.67,10.0,0.0,http://world-en.openfoodfacts.org/product/7503015190245/trusnack-hey-lime-ginger-tega,Sugary snacks,Biscuits and cakes,TRUSNACK HEY LIME GINGER | TEGA
Trusnack puffs,Tenga,unknown,,377.142857142857,2.85714285714286,,2.85714285714286,22.8571428571429,34.2857142857143,8.57142857142857,8.57142857142857,,http://world-en.openfoodfacts.org/product/7503015190436/trusnack-puffs-tenga,unknown,unknown,TRUSNACK PUFFS | TENGA
Trusnack puffs,Trunsack,unknown,,409.0,5.71,1.22,2.86,20.0,48.6,8.57,5.71,,http://world-en.openfoodfacts.org/product/7503015190450/trusnack-puffs-trunsack,unknown,unknown,TRUSNACK PUFFS | TRUNSACK
Chocolate chip oat bar,Trusnack,unknown,,430.0,23.0,,3.0,18.0,59.0,8.0,5.0,,http://world-en.openfoodfacts.org/product/7503015190610/chocolate-chip-oat-bar-trusnack,unknown,unknown,CHOCOLATE CHIP OAT BAR | TRUSNACK
Trusnack Puff Adobo Loco,Trusnack,unknown,,340.0,5.71,3.71,2.86,17.1,40.0,8.57,2.86,,http://world-en.openfoodfacts.org/product/7503015190689/trusnack-puff-adobo-loco,unknown,unknown,TRUSNACK PUFF ADOBO LOCO | TRUSNACK
Trusnack Puffs (Vegan Queso),Lega,unknown,,429.0,4.0,1.221,2.0,21.0,51.0,9.0,5.0,,http://world-en.openfoodfacts.org/product/7503015190696/trusnack-puffs-vegan-queso-lega,unknown,unknown,TRUSNACK PUFFS (VEGAN QUESO) | LEGA
Cheddar Intenso - Puffs,TRUSNACK,unknown,,429.0,5.71,1.31,2.86,17.1,57.1,11.4,5.71,,http://world-en.openfoodfacts.org/product/7503015190849/cheddar-intenso-puffs-trusnack,unknown,unknown,CHEDDAR INTENSO - PUFFS | TRUSNACK
Queso chester,Sierra laurel,unknown,,368.0,3.0,0.155511815247573,3.0,28.0,3.0,26.0,,,http://world-en.openfoodfacts.org/product/7503015205000/queso-chester-sierra-laurel,unknown,unknown,QUESO CHESTER | SIERRA LAUREL
Queso Chester,Sierra Laurel,c,,368.0,3.0,0.395,3.0,28.0,3.0,26.0,,,http://world-en.openfoodfacts.org/product/7503015205024/queso-chester-sierra-laurel,Milk and dairy products,Cheese,QUESO CHESTER | SIERRA LAUREL
Alitas Buffalo Wings,Rikar,unknown,,30.0,1.0,2.99,,1.0,5.0,0.0,0.9,,http://world-en.openfoodfacts.org/product/7503015223301/alitas-buffalo-wings-rikar,unknown,unknown,ALITAS BUFFALO WINGS | RIKAR
ESQUITES,SKITS,c,3.0,38.2,0.0,0.33,0.0,1.0,5.25,2.0,3.25,0.0,http://world-en.openfoodfacts.org/product/7503015237018/esquites-skits,Cereals and potatoes,Cereals,ESQUITES | SKITS
Vinagre balsámico Orlotti,Orletti,not-applicable,4.0,,13.6,0.016,0.0,0.0,13.6,0.714,0.0,1.0,http://world-en.openfoodfacts.org/product/7503015291065/vinagre-balsamico-orlotti-orletti,Fat and sauces,Dressings and sauces,VINAGRE BALSÁMICO ORLOTTI | ORLETTI
Carne Seca Habanero,Carniskack,unknown,,364.0,,0.915,,9.7,0.0,69.0,,,http://world-en.openfoodfacts.org/product/7503015302075/carne-seca-habanero-carniskack,unknown,unknown,CARNE SECA HABANERO | CARNISKACK
Carne Seca,Carnisnack,unknown,,366.6,0.0,0.9666,1.7,6.6,0.0,73.3,0.0,,http://world-en.openfoodfacts.org/product/7503015302105/carne-seca-carnisnack,unknown,unknown,CARNE SECA | CARNISNACK
2222222,Carnisnak,unknown,,250.0,7.0,,7.0,22.0,39.0,25.0,1.0,,http://world-en.openfoodfacts.org/product/7503015302143/2222222-carnisnak,unknown,unknown,2222222 | CARNISNAK
Snackatelas Mix Chile Limón Carne De Cerdo,Carnisnack,unknown,,455.0,,,,22.0,38.9,25.1,,,http://world-en.openfoodfacts.org/product/7503015302259/snackatelas-mix-chile-limon-carne-de-cerdo-carnisnack,unknown,unknown,SNACKATELAS MIX CHILE LIMÓN CARNE DE CERDO | CARNISNACK
Tortillas de maíz Senkalli,Senkalli,unknown,,56.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,,http://world-en.openfoodfacts.org/product/7503015434028/tortillas-de-maiz-senkalli,unknown,unknown,TORTILLAS DE MAÍZ SENKALLI | SENKALLI
Tostalletas,Naturelo,unknown,,377.0,5.0,0.29,1.0,9.0,57.0,17.0,11.0,,http://world-en.openfoodfacts.org/product/7503015447301/tostalletas-naturelo,unknown,unknown,TOSTALLETAS | NATURELO
Palomitas De Maíz Con Chile,Manolito,unknown,,461.88,0.0,1.598,2.51,25.76,50.2,7.31,8.61,,http://world-en.openfoodfacts.org/product/7503015550421/palomitas-de-maiz-con-chile-manolito,unknown,unknown,PALOMITAS DE MAÍZ CON CHILE | MANOLITO
Horchata,Teapán,unknown,,,,,,,,,,0.0,http://world-en.openfoodfacts.org/product/7503015552104/horchata-teapan,unknown,unknown,HORCHATA | TEAPÁN
Salsa picante verde,Salsas Orientales de Chihuahua,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/7503015643017/salsa-picante-verde-salsas-orientales-de-chihuahua,unknown,unknown,SALSA PICANTE VERDE | SALSAS ORIENTALES DE CHIHUAHUA
Mezcal,Alacran,unknown,,257.777777777778,,,,,17.7777777777778,,,,http://world-en.openfoodfacts.org/product/7503015650732/mezcal-alacran,unknown,unknown,MEZCAL | ALACRAN
Pi elemental Durazno,Everest brand,d,4.0,,3.25,0.0203,0.0,0.0,2.85,0.0,,2.0,http://world-en.openfoodfacts.org/product/7503015732001/pi-elemental-durazno-everest-brand,Beverages,Artificially sweetened beverages,PI ELEMENTAL DURAZNO | EVEREST BRAND
Té verde sabor jazmín limón,Pi Elemental,d,4.0,,2.6,0.0182,0.0,0.0,2.8,0.0,0.0,2.0,http://world-en.openfoodfacts.org/product/7503015732025/te-verde-sabor-jazmin-limon-pi-elemental,Beverages,Artificially sweetened beverages,TÉ VERDE SABOR JAZMÍN LIMÓN | PI ELEMENTAL
Pi elemental,Everest Brand,d,4.0,,2.3,0.0213,0.0,0.0,2.5,0.0,0.0,2.0,http://world-en.openfoodfacts.org/product/7503015732032/pi-elemental-everest-brand,Beverages,Artificially sweetened beverages,PI ELEMENTAL | EVEREST BRAND
Pi elemental Limón,Everest brand,c,4.0,,0.1,0.0,0.05,0.3,0.4,0.15,0.35,2.0,http://world-en.openfoodfacts.org/product/7503015732155/pi-elemental-limon-everest-brand,Beverages,Artificially sweetened beverages,PI ELEMENTAL LIMÓN | EVEREST BRAND
"Barra con cacahuate, proteina de soya, chipsas de chocolate oscuro y crema de cacahuate",Nature Valley,d,,458.1,16.6,0.297,7.7,28.9,24.5,25.0,14.6,,http://world-en.openfoodfacts.org/product/7503015772014/barra-con-cacahuate-proteina-de-soya-chipsas-de-chocolate-oscuro-y-crema-de-cacahuate-nature-valley,Sugary snacks,Biscuits and cakes,"BARRA CON CACAHUATE, PROTEINA DE SOYA, CHIPSAS DE CHOCOLATE OSCURO Y CREMA DE CACAHUATE | NATURE VALLEY"
"BARRA CON AVENA INTEGRAL, ARÁNDANOS, FRESA, MANZANA Y PASAS",NATURE VALLEY,unknown,,308.2,24.0,,0.8,5.4,60.7,4.2,16.6,,http://world-en.openfoodfacts.org/product/7503015772090/barra-con-avena-integral-arandanos-fresa-manzana-y-pasas-nature-valley,unknown,unknown,"BARRA CON AVENA INTEGRAL, ARÁNDANOS, FRESA, MANZANA Y PASAS | NATURE VALLEY"
Barras de granola Nature Valley frutería,nature valley,c,,308.2,24.0,0.254,0.8,5.4,60.7,4.2,16.6,0.0,http://world-en.openfoodfacts.org/product/7503015772106/barras-de-granola-nature-valley-fruteria,Sugary snacks,Biscuits and cakes,BARRAS DE GRANOLA NATURE VALLEY FRUTERÍA | NATURE VALLEY
Sweet & Salty Barrita,Nature Valley,unknown,,468.0,17.7,,7.0,24.3,53.3,10.0,4.33,,http://world-en.openfoodfacts.org/product/7503015772137/sweet-salty-barrita-nature-valley,Sugary snacks,Biscuits and cakes,SWEET & SALTY BARRITA | NATURE VALLEY
Fruit & Nut,Nature Valley,c,4.0,397.8,20.3,0.07884,1.4,12.6,63.4,7.7,5.1,4.0,http://world-en.openfoodfacts.org/product/7503015772229/fruit-nut-nature-valley,Sugary snacks,Biscuits and cakes,FRUIT & NUT | NATURE VALLEY
Barras de granola chocolate and fruit 4 pzs,Nature Valley,d,4.0,379.3,27.7,0.23,2.5,7.3,74.3,4.1,4.1,5.0,http://world-en.openfoodfacts.org/product/7503015772243/barras-de-granola-chocolate-and-fruit-4-pzs-nature-valley,Sugary snacks,Chocolate products,BARRAS DE GRANOLA CHOCOLATE AND FRUIT 4 PZS | NATURE VALLEY
Protein bar,Nature valley,not-applicable,,458.0,16.5,0.297,7.75,29.0,24.5,25.0,14.5,,http://world-en.openfoodfacts.org/product/7503015772281/protein-bar-nature-valley,unknown,unknown,PROTEIN BAR | NATURE VALLEY
Nature valley protein,Nature valley,not-applicable,3.0,461.0,12.8,0.0552,8.3,29.3,24.3,10.0,14.5,0.0,http://world-en.openfoodfacts.org/product/7503015773295/nature-valley-protein,Sugary snacks,Biscuits and cakes,NATURE VALLEY PROTEIN | NATURE VALLEY
Frambuesa,Paradise,a,1.0,49.2,5.83,0.0,0.0,0.8,5.83,1.19,4.3,0.0,http://world-en.openfoodfacts.org/product/7503015780057/frambuesa-paradise,Fruits and vegetables,Fruits,FRAMBUESA | PARADISE
Queso Griego de Cabra Feta,HOLBES,unknown,,330.0,,1.54,17.0,25.0,5.0,20.0,0.0,,http://world-en.openfoodfacts.org/product/7503015857087/queso-griego-de-cabra-feta-holbes,unknown,unknown,QUESO GRIEGO DE CABRA FETA | HOLBES
Tostadas,Los dos arbolitos,unknown,,30.0,,,,2.0,1.0,2.0,1.0,,http://world-en.openfoodfacts.org/product/7503015935143/tostadas-los-dos-arbolitos,unknown,unknown,TOSTADAS | LOS DOS ARBOLITOS
Salsa Chamoy Moralitos,Moralitos,unknown,4.0,,,,,,,,,2.0,http://world-en.openfoodfacts.org/product/7503015993006/salsa-chamoy-moralitos,Fat and sauces,Dressings and sauces,SALSA CHAMOY MORALITOS | MORALITOS
Moralitos Salsa,Moralitos,not-applicable,3.0,,,,,,,,,1.0,http://world-en.openfoodfacts.org/product/7503015993020/moralitos-salsa,unknown,unknown,MORALITOS SALSA | MORALITOS
sala picante&quot;Pablito JR.&quot;,Chiles Tapatíos SAPI de CV.,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/7503015993129/sala-picante-pablito-jr-chiles-tapatios-sapi-de-cv,Fat and sauces,Dressings and sauces,SALA PICANTE&QUOT;PABLITO JR.&QUOT; | CHILES TAPATÍOS SAPI DE CV.
